ImageId,ImageSegId,Int/Out A,Int/Out B,Int/Out L,Mean Red,Mean Green,Mean Blue,Std Red,Std Green,Std Blue,f1,f2,color_Asm1,color_Asm2,border1,border2,border3,border1NEW,border2NEW,border3NEW
IM_000380,IM_000380_Segmentation,6.439335625901773,5.559992269799992,-6.967683933162356,164.6572147267322,114.15229819345987,85.91573290647153,7.3031474514293215,15.025982294990602,18.178293795822587,12.707752115252688,13.288817745254974,1.8286624318193865,0.03928939123732897,0.5934959349593514,0.92156862745098,1.5128205128205154,0.3724489795918386,0.4795918367346933,0.6020408163265312
IM_000601,IM_000601_Segmentation,6.23877056071326,7.717440952527743,-6.596322001186053,248.04914945322,201.9009113001215,168.30206561360873,6.969684564007808,16.036693545562027,20.99618973963068,25.969198055893077,27.430194410692593,0.0,0.0,0.5617777777777778,0.866666666666667,1.3614457831325302,0.3596938775510204,0.4642857142857143,0.5765306122448983
IM_000392,IM_000392_Segmentation,8.290878245087983,1.5201500464342723,-21.619448372979498,141.2102210945995,102.27836172526276,85.49184487133019,30.90740811976666,36.01474778563223,31.48712070083341,36.14642986589344,23.243928959768034,23.397217511879568,2.5681415167266985,0.6065573770491806,0.9215686274509804,1.5875438596491243,0.3775510204081633,0.47959183673469574,0.6135204081632649
IM_000225,IM_000225_Segmentation,4.564103417731199,9.935451361997245,-9.475931824823313,155.42037233529467,130.06646088550207,107.43841034050352,11.269919900590049,18.886560085714766,25.98708679221704,24.010707051220216,21.560817980129258,14.522879069363348,2.1259089349353952,0.53125,0.92156862745098,1.5789473684210524,0.3469387755102027,0.47959183673469147,0.6122448979591837
IM_000119,IM_000119_Segmentation,8.036280207081289,6.187505601069673,-20.787385286583785,144.84922151306964,93.9429651611854,94.17354363998535,28.306784096374816,35.09633590591711,36.320171385520744,19.297288507662913,20.570267084027805,19.54935342086353,0.973766856701136,0.5806451612903216,0.8846153846153841,1.4810126582278478,0.3673469387755094,0.469387755102039,0.5969387755102038
IM_000562,IM_000562_Segmentation,6.3331621240551685,5.376402272895926,-15.978221437733893,186.4323040380048,161.8971835765185,133.26399728537496,25.029560024306807,34.041940272712786,34.76396053663525,34.374278927723104,36.11774686121479,2.1875177130215717,0.028803991374584125,0.6333333333333329,0.96,1.6133333333333342,0.3877551020408154,0.48979591836734665,0.61734693877551
IM_000208,IM_000208_Segmentation,11.830049818981633,8.675070407567071,-24.073585749975447,169.12811539774668,132.51229088426084,103.18530215090477,29.801821664042624,43.448518362261574,44.56978706672261,27.64271082280641,30.42181631956299,9.840788838548207,0.3384714166278587,0.555555555555556,0.92156862745098,1.5454545454545492,0.35714285714285754,0.4795918367346923,0.6071428571428572
IM_000734,IM_000734_Segmentation,15.238033775222592,6.985122261218432,-18.399023553514482,233.1460705671173,164.62349245526448,154.61345150614235,16.197627492315767,35.327406197132895,35.39760874398308,19.21366466595613,23.265832725640895,1.7688093152093431,0.05142160061995852,0.5312500000000012,0.8846153846153846,1.5128205128205132,0.3469387755102059,0.4693877551020409,0.6020408163265305
IM_000407,IM_000407_Segmentation,0.9252293918778952,-5.8967869890879525,-18.525111065860468,105.38987364785021,56.15871284428688,50.959640032724295,30.53661192621749,28.657043654575034,25.13734128243876,12.66393964185074,12.740841741659848,33.82830926770008,5.6595679797834615,0.5680000000000015,0.8846153846153854,1.5048685491723446,0.3622448979591856,0.46938775510204245,0.6007653061224476
IM_000035,IM_000035_Segmentation,3.517274375116373,6.6213958043545285,-6.149030959896662,188.85007712082265,164.8773264781491,136.0506940874036,11.351932272434942,18.240345266002397,22.79118579415828,17.16318766066838,18.38642673521851,1.365243734891519,0.031163559841847082,0.6098767104728364,0.9405940594059404,1.3830443726123995,0.37882653061224614,0.4846938775510202,0.580357142857142
IM_000141,IM_000141_Segmentation,14.655137373232265,4.112111840366037,-24.371534747914534,164.41328698339126,116.84294129007336,85.01834685206644,32.207677730631644,43.325591730562905,37.949866954997894,16.15672074159907,16.946214754731557,3.2954965805449783,0.03311378682941036,0.5806451612903207,0.9029126213592232,1.4499999999999962,0.3673469387755088,0.47448979591836743,0.591836734693876
IM_000612,IM_000612_Segmentation,0.6777444348912924,9.148762829323998,-4.355332502782687,180.3744793638773,152.46167577216426,131.6409909666252,7.809382102416617,15.190004124714775,18.871998758963002,13.307837940174176,16.085357278087304,10.243548195458512,1.8282367563384456,0.5714285714285705,0.8490566037735849,1.4500000000000026,0.3636363636363638,0.4591836734693878,0.5918367346938799
IM_000240,IM_000240_Segmentation,-0.7307350777932857,-8.123371161450562,-30.398091539555963,121.15830273357813,103.80681354549164,91.32932136542908,48.50509826902325,43.98453525479786,37.84046595066865,23.404324765401878,23.740242078063368,14.6664861802377,0.6109752145508442,0.5806451612903221,0.9029126213592232,1.4810126582278518,0.36734693877550967,0.47448979591836743,0.596938775510206
IM_000385,IM_000385_Segmentation,5.239214109578841,10.527575447471893,-7.836214535483549,190.99010819165366,148.61051004636786,122.64884080370943,11.038385791624584,20.658579115818263,29.08045165866105,31.31437403400309,36.87604327666153,7.694734301996431,0.4740815926049639,0.5555555555555572,0.9405940594059408,1.6133333333333364,0.35714285714285876,0.48469387755102117,0.6173469387755111
IM_000879,IM_000879_Segmentation,3.0332610611615074,-12.949439808587506,-29.60436891639965,174.30224818311484,99.38463628336616,97.61821639611492,51.7207895633349,44.323918069316655,31.392882543628392,18.134211777491,15.839163214018884,7.970780914453478,0.14312907458923918,0.6065573770491789,0.9029126213592232,1.4810126582278489,0.3775510204081614,0.4744897959183668,0.5969387755102067
IM_000881,IM_000881_Segmentation,6.732541165637876,8.252375559557727,-18.695349075871853,120.34630028141035,97.1415328587982,81.76907796722395,23.82098697775745,31.47434400127341,34.224249672497805,25.682833967886108,18.441317662638635,10.344610523336668,0.3413398425828449,0.6470588235294124,0.9405940594059408,1.4499999999999988,0.39285714285714424,0.4846938775510204,0.5918367346938752
IM_000527,IM_000527_Segmentation,1.4397427890751775,-0.09343720507502162,-24.39797481213479,129.74886535552193,87.69169519866232,76.84799745202643,39.88751594128807,36.87837888939064,35.498173169370354,22.179393263794886,19.403057568277728,22.026863266887503,1.3918204853704497,0.5312500000000014,0.8846153846153846,1.4500000000000002,0.3469387755102055,0.469387755102041,0.5918367346938769
IM_000660,IM_000660_Segmentation,5.45895845791965,7.5757498792306945,-4.380445856375282,165.62894161198048,130.2547871445398,132.9212855460205,13.70837675080379,19.286467481531123,29.05586239276421,16.55985192663638,17.69342083123002,27.46115067977475,8.656622557082168,0.5679999999999996,0.8666666666666665,1.3902439024390247,0.36224489795918235,0.464285714285714,0.5816326530612257
IM_000691,IM_000691_Segmentation,15.339489143514335,16.818023886624484,-23.638879839999586,209.42143442881473,155.6834668517,135.35980571500662,25.14085394022193,47.1242679259529,55.61209928461354,28.272125149813924,27.49082192644925,6.504055704553572,0.2211995044168732,0.5838578547075801,0.9029126213592236,1.4500000000000022,0.36862244897959245,0.4744897959183678,0.5918367346938803
IM_000484,IM_000484_Segmentation,12.926697097746516,7.2753488552619325,-27.312927043916787,157.05993873665042,119.85230565444158,98.97607417832602,31.997480813418022,46.51760900048586,47.113207098322846,29.81861081215333,31.263432403344652,8.483744870728327,0.1809413249291416,0.6065573770491808,0.9029126213592232,1.4049984944293883,0.3775510204081638,0.4744897959183677,0.5841836734693878
IM_000857,IM_000857_Segmentation,6.8223859958935416,6.12719608797628,-9.489126243053754,142.81368895861934,84.47891743479113,55.4389095901157,14.112712758583731,20.73930909359304,22.066133373891983,17.313787017062168,14.487350460874682,61.65954085225808,34.438474675028324,0.6333333333333317,0.9405940594059404,1.5128205128205132,0.3877551020408145,0.4846938775510194,0.6020408163265298
IM_000203,IM_000203_Segmentation,8.522871707295266,11.05722807036182,-11.190712170165146,244.5524807056229,196.6523704520397,164.77706725468582,14.52108879374022,29.51380168617404,37.071291058262965,31.487651598676962,27.00033076074973,0.6032476002203085,0.00474528238007216,0.6401960784313727,0.9029126213592232,1.3902439024390256,0.39030612244897955,0.4744897959183671,0.5816326530612252
IM_000113,IM_000113_Segmentation,10.920128691915153,8.714089796065796,-36.36448522963325,148.14438727631622,105.16147299614923,95.3596090994402,48.90625279487709,55.548566266312534,56.886606794183606,20.84849367375336,24.68391418308902,7.784997531399683,0.07790246073620663,0.5076923076923093,0.8490566037735854,1.4500000000000006,0.3367346938775525,0.4591836734693888,0.5918367346938793
IM_000351,IM_000351_Segmentation,12.861151024699199,10.471912640358312,-14.755822621062947,171.71172587236714,109.12889028607357,75.2059100911663,13.283533575986855,27.013887674916703,30.121978411615448,21.30116315624018,22.113486325055018,13.354599817035606,2.069918434145731,0.647058823529411,0.9405940594059408,1.5454545454545436,0.39285714285714174,0.4846938775510229,0.6071428571428552
IM_000797,IM_000797_Segmentation,6.803585353577808,11.638232769190907,-11.874880598497644,218.17745317305005,135.56045568912498,100.2544031311155,21.308816457508875,26.511021631578497,32.78075542931859,27.668891529214424,27.10361336315348,12.85303826339047,1.1289084506456413,0.5555555555555546,0.8666666666666658,1.3902439024390243,0.3571428571428561,0.46428571428571214,0.5816326530612254
IM_000221,IM_000221_Segmentation,2.4725021263057165,-10.119200152990636,-32.193754742910826,118.03581807614066,68.77375762859634,35.64370822435338,49.76349276598561,43.371588652166025,33.77843205416847,14.824179017727404,15.673641383318806,12.954074693568009,0.2674792509256164,0.5774838709677413,0.9029126213592232,1.5128205128205132,0.36607142857142766,0.4744897959183658,0.6020408163265307
IM_000501,IM_000501_Segmentation,16.1797520082889,9.735098868404943,-28.72306036528441,188.66675189947398,136.2595704266511,112.55983343074226,32.13253960489807,51.07352064405332,52.21765943135501,43.999926943308,50.89611338398597,13.872780373659616,0.7542094749582322,0.5806451612903223,0.8490566037735849,1.3902439024390223,0.3673469387755091,0.45918367346938704,0.5816326530612217
IM_000705,IM_000705_Segmentation,4.181664345108723,-0.17943846312376888,-24.10192056544673,95.94753899129026,63.026534332590636,61.070994531091756,41.29927630520608,40.770455023659316,39.22307727149305,20.981871581932346,22.330058740125583,25.747613460106894,4.387739328748636,0.59349593495935,0.9029126213592236,1.5454545454545436,0.37244897959183704,0.4744897959183674,0.6071428571428548
IM_000880,IM_000880_Segmentation,10.263482343538657,7.319974933727825,-16.04827681125768,220.3913043478261,128.0537037770996,116.31754587610479,35.847902031599034,43.36900237570182,47.38293862513569,50.24045816654116,22.17728191510444,16.186433658809804,0.6737260828487864,0.5312500000000013,0.8317757009345795,1.481012658227845,0.3469387755102045,0.45408163265306134,0.5969387755102026
IM_000737,IM_000737_Segmentation,7.88519721886029,5.471985705128323,-6.0809727960512845,247.8681928642439,196.45708604882358,178.2862863139291,8.549086155247865,26.52462196338441,32.25710629612602,26.237352258919696,19.84262123053132,0.4100113093906727,0.0028835869980215465,0.5806451612903218,0.8490566037735849,1.279069767441861,0.36734693877550917,0.45918367346938777,0.5612244897959203
IM_000165,IM_000165_Segmentation,10.081665581716171,18.38928661334397,-13.844594424541626,155.78694988100736,103.3203211025468,80.42379142542535,21.359857932545726,36.43908463365844,44.96985052063767,35.63534969630235,18.97971796966576,74.25880131821543,23.993773668208586,0.5806451612903226,0.8666666666666669,1.3614457831325293,0.36734693877551,0.4642857142857153,0.576530612244897
IM_000532,IM_000532_Segmentation,8.573103472530907,8.131159500798871,-11.823040970531032,184.2187476106736,123.6319290465632,95.59396742870251,15.641765202403901,29.542643819409946,37.407609523341435,42.027869103142436,21.081160639192603,26.95913788628904,4.813175226465079,0.5870705481248362,0.8846153846153846,1.4500000000000008,0.36989795918367374,0.46938775510204084,0.5918367346938781
IM_000455,IM_000455_Segmentation,12.96759528994756,14.337173603569793,-22.554473815026235,195.4611292381898,143.9538232373386,109.08306142715278,24.506030940915927,40.787308681812185,46.95008391734778,26.237338629592852,44.940417080436944,9.670548372030877,0.6996212850446448,0.5680000000000001,0.902912621359223,1.4810126582278458,0.36224489795918396,0.4744897959183683,0.5969387755102016
IM_000300,IM_000300_Segmentation,9.822765047717338,10.055766209511438,-23.425757408939663,170.45406691664263,133.97750216325355,113.09626478223248,32.54254137112541,43.456514257706615,45.176253623356885,23.529780790308624,18.424935102394,11.315791862304444,0.6357474462914755,0.6065573770491807,0.9029126213592232,1.4500000000000008,0.37755102040816346,0.47448979591836726,0.5918367346938777
IM_000429,IM_000429_Segmentation,7.001674567377592,14.820313508552669,-14.87852142549909,141.38522967715514,107.10941232680365,82.88232885127293,14.611913078099375,25.815979319179863,35.85767215974593,17.33642754760767,17.67387891611494,18.738496329732186,2.72836551768574,0.5679999999999996,0.9029126213592232,1.5128205128205114,0.36224489795918335,0.4744897959183671,0.602040816326529
IM_000722,IM_000722_Segmentation,11.985937430335893,15.244662244676563,-15.501438930473128,176.13255306042447,119.90631125048999,101.08377667021335,13.811625679650742,30.795135739455862,38.38272548158352,18.360586884695078,20.92910343282746,7.707061052182463,0.2094187170286113,0.6065573770491811,0.902912621359223,1.3976211984342073,0.37755102040816513,0.4744897959183649,0.5829081632653078
IM_000176,IM_000176_Segmentation,7.068370306722603,6.649636535107772,-11.002733284200039,162.33028856134524,109.37471455262613,87.26302678015362,16.124950081587063,24.692960456031688,29.395804048096966,20.332779738426407,20.9742578368279,39.47660226686102,9.33690486679734,0.6610169491525428,0.96,1.64864864864865,0.3979591836734705,0.4897959183673468,0.6224489795918385
IM_000317,IM_000317_Segmentation,24.84200326201175,26.48008130639861,-35.597211917747565,196.15245911832366,133.14425169433562,84.77951874650252,41.35707792732028,72.54005033735038,79.18376745116967,41.722066778586075,27.639868183796555,12.454773259366364,0.2925243336909239,0.5555555555555564,0.9029126213592232,1.5128205128205146,0.35714285714285804,0.47448979591836715,0.6020408163265332
IM_000837,IM_000837_Segmentation,8.239595911678453,10.925702949801623,-11.887972227013964,209.76429378531074,146.72610169491526,118.18395480225989,12.900515983357156,24.329016110731093,30.829907926843013,25.72813559322033,23.41084745762712,2.2971352160389937,0.046210711608828135,0.5806451612903232,1.0,1.6849315068493154,0.36734693877551206,0.5000000000000008,0.627551020408166
IM_000524,IM_000524_Segmentation,5.437093055572898,1.6645345505142743,-24.48081195782508,145.27760662993015,105.33062871523407,93.40890354492993,32.232306611249214,36.14455425665157,36.14602830486399,19.52566494554606,17.682388163318432,6.929430932552463,0.1782312818294198,0.5433070866141747,0.8846153846153846,1.4499999999999966,0.35204081632653195,0.4693877551020407,0.5918367346938771
IM_000537,IM_000537_Segmentation,4.997857833676188,7.667222200009155,-19.548505437604174,190.6440382941689,122.39904264577892,92.05065274151436,33.356833469796015,34.52798386963462,36.79493489769629,24.653089643167966,30.97876414273281,12.287473570600586,0.7696250122520453,0.5934959349593479,0.92156862745098,1.545454545454545,0.37244897959183476,0.479591836734693,0.6071428571428572
IM_000192,IM_000192_Segmentation,8.552009439242653,7.19561726510338,-20.492860130163397,199.6527446300716,169.85994792796703,135.8313083098286,35.656870202841525,45.76993771215718,44.98999513237896,24.91993924929486,36.714254719027984,1.6873228867734111,0.006585394426766336,0.5372785433070875,0.8846153846153851,1.5128205128205108,0.34948979591836804,0.4693877551020419,0.6020408163265292
IM_000063,IM_000063_Segmentation,2.122668293628479,2.5597134238820374,-14.86853271630789,189.47916827405294,103.39642002931872,74.28165265025847,26.12622205475886,25.93929485366845,29.379569736334748,24.755342951932715,18.577887508679886,6.972373438630947,0.23299019407857524,0.543307086614174,0.849056603773584,1.4197530864197532,0.35204081632653156,0.4591836734693854,0.5867346938775512
IM_000799,IM_000799_Segmentation,9.264192706389373,4.598141388353911,-16.16713508308326,138.50114849344683,117.93129306850426,105.36663964329144,22.06574128108367,32.136084867609675,32.23624879171,18.1801107958384,20.101337657073373,16.687433155735473,2.274388546515104,0.6198347107438009,0.902912621359223,1.4499999999999975,0.38265306122448844,0.4744897959183662,0.5918367346938747
IM_000508,IM_000508_Segmentation,-7.114538173894781,3.7129497814989527,-28.85514057488948,99.72059615729934,65.13251930328605,71.94388579637278,49.00415959935722,37.156314459477294,44.33965112958497,22.4493625426468,20.763422517507628,44.74139933575344,7.98806890361241,0.5934959349593487,0.9405940594059404,1.5454545454545472,0.3724489795918363,0.48469387755101845,0.6071428571428585
IM_000835,IM_000835_Segmentation,5.679427592954992,9.354277327369305,-7.974175286552978,172.3431160984031,118.40785498489426,92.18472162278809,6.937361482145263,14.214668046542766,20.403429382737848,25.500647388864913,20.58912386706949,12.495205210052864,1.5173726443469928,0.6470588235294117,0.97979797979798,1.648648648648645,0.3928571428571424,0.4948979591836757,0.6224489795918343
IM_000266,IM_000266_Segmentation,,,,164.25848473946152,125.38215806200157,104.62217425196378,19.19128655971485,28.796803659595145,28.3246156762757,12.699376386640283,14.37000059962823,16.077375066783958,1.392362081023052,0.4736842105263158,0.6752136752136766,1.1777777777777778,0.32142857142857145,0.4030612244897979,0.5408163265306096
IM_000546,IM_000546_Segmentation,8.316362631735842,4.654955872140151,-10.75622791150334,154.30705424649489,120.59627101225868,107.488218454085,11.855898440620976,20.92921325092948,21.98156064127295,19.217206195404827,14.077956397269325,19.22050938710855,4.8179807751065145,0.5312500000000004,0.8846153846153847,1.4810126582278489,0.3469387755102042,0.4693877551020424,0.5969387755102065
IM_000258,IM_000258_Segmentation,12.405162109360399,7.993112613901032,-17.027589281398726,162.84506357819708,100.68182554466671,76.46853486676926,17.377162881124427,29.30929528257769,29.33460335612841,15.84222888150968,14.11249696282498,7.414681950440791,0.23482147713694576,0.5679999999999991,0.8846153846153849,1.4499999999999993,0.36224489795918263,0.4693877551020423,0.5918367346938769
IM_000771,IM_000771_Segmentation,4.629548219717819,1.7200299750669819,-9.400931329374004,210.6666901805869,152.13455840857787,139.63014954853273,16.072928530278794,21.291459406054077,22.69186112012441,28.73225874717833,27.62729260722348,5.650997209020907,0.3534117718093387,0.53125,0.8666666666666673,1.5128205128205132,0.34693877551020436,0.4642857142857153,0.6020408163265314
IM_000818,IM_000818_Segmentation,5.969212400068227,12.539425424991276,-7.655961277858112,202.1452586206896,156.25517241379308,133.48189655172413,5.6013409664803255,16.574478432671693,26.737398253543834,25.09956896551724,22.52198275862069,0.2602799528465464,0.0007475945504210929,0.6470588235294118,1.0,1.6486486486486471,0.3928571428571429,0.4999999999999995,0.6224489795918369
IM_000809,IM_000809_Segmentation,5.255017146016281,1.9095151649786128,-14.395767680872936,162.93174990921997,129.668933416961,107.06107021424091,32.14935517690198,40.580960286108436,40.56546594135664,23.419139735252372,30.93216254580266,10.49057227697973,0.30633609867682204,0.4626865671641789,0.7499999999999988,1.252873563218393,0.31632653061224475,0.42857142857142727,0.5561224489795933
IM_000185,IM_000185_Segmentation,-5.017841494667479,-1.4162835753064034,-36.42097462397939,131.25346009571857,85.24873884361661,73.76691243047472,61.52826117661522,48.377031448842686,48.552302588960465,20.130642866382093,32.44043461389212,34.75620812806502,2.6969027553146194,0.5934959349593494,0.8846153846153855,1.4810126582278509,0.37244897959183676,0.4693877551020431,0.5969387755102057
IM_000077,IM_000077_Segmentation,12.402868543913806,7.589980289046746,-19.692326230547906,178.06614827439284,142.87345547507456,112.28334043459736,29.296465760257,44.563426532896145,43.335003030934544,19.649872177247552,20.196527481891774,3.331027952518013,0.061848874437049076,0.6065573770491794,0.9405940594059404,1.6133333333333357,0.3775510204081615,0.4846938775510198,0.6173469387755111
IM_000855,IM_000855_Segmentation,9.642440451521097,3.4964005693201266,-20.36928751883663,158.07885534444574,92.69495279170064,61.247523021331155,25.730246683625733,33.34913994094563,31.185942173683053,15.956172048024245,15.899172397715347,3.1312682037523687,0.03165478246152994,0.5934959349593488,0.9029126213592232,1.4810126582278502,0.37244897959183537,0.4744897959183677,0.5969387755102062
IM_000739,IM_000739_Segmentation,1.887324086772804,1.2377469543998316,-18.62431240069803,183.79554058389482,111.53031761308952,83.39919794674367,35.3291130615047,30.84599156610735,28.68014272035079,15.15255052935515,19.30699390439525,24.212310330390512,4.453035631050537,0.5193798449612395,0.814814814814814,1.3902439024390227,0.34183673469387654,0.44897959183673297,0.5816326530612235
IM_000231,IM_000231_Segmentation,8.468822695166441,3.3239956476203893,-20.236638710168922,168.31056386201504,117.05902472393238,93.13446692074659,26.73755790350107,35.170929308901556,34.25107338320321,23.11785400175901,23.242744063324537,9.156617653547501,0.3249292887888246,0.5934959349593495,0.9215686274509799,1.5128205128205128,0.3724489795918368,0.47959183673469274,0.6020408163265306
IM_000505,IM_000505_Segmentation,0.2700881293587276,0.02682215648093944,-0.2614921621969373,160.82854914196568,126.8792511700468,103.15132605304213,8.599119930180809,15.166607443411028,15.56053657666064,19.71154446177847,13.829797191887677,29.27355081525004,7.026555060118778,0.6333333333333316,0.9215686274509806,1.5789473684210529,0.3877551020408143,0.4795918367346947,0.6122448979591849
IM_000214,IM_000214_Segmentation,5.4236030469118655,1.3827023061463883,-19.689017216681076,177.94692510921033,97.65855763948835,80.91260561353945,43.73778976289176,45.6326609576888,43.12671258562718,23.862617384707946,24.213293572942014,30.96041923994504,3.5397726344088167,0.568,0.8666666666666656,1.3902439024390238,0.36224489795918347,0.4642857142857119,0.5816326530612229
IM_000138,IM_000138_Segmentation,5.449618768328445,5.84558357771261,-4.896563049853384,227.8679211469534,171.74928315412183,149.61505376344087,3.612593908325564,11.180918902970642,14.910684722839484,20.127777777777773,18.955017921146954,0.0,0.0,0.6470588235294119,0.9502970297029704,1.5789473684210518,0.3928571428571433,0.48724489795918335,0.6122448979591841
IM_000037,IM_000037_Segmentation,4.19791139629117,-1.5340850010147022,-16.211909663122587,128.52118567012184,91.45408256046557,62.94714190458871,35.52323741968981,35.21214077138442,33.58088104539868,24.35630720737104,19.204946353882523,17.65734950412487,0.3773568431353358,0.5806451612903225,0.8846153846153847,1.4500000000000006,0.36734693877550917,0.46938775510204245,0.5918367346938781
IM_000370,IM_000370_Segmentation,3.71825668814668,2.8708456921903123,-9.42137118480769,154.4411837851281,111.11728425764736,117.13817458343695,13.9640329189191,18.272497920092004,20.91112890691272,17.79442924645611,18.2793832380005,45.29268218319457,22.544669345527467,0.6032920165267219,0.9029126213592232,1.5454545454545474,0.3762755102040809,0.47448979591836626,0.6071428571428572
IM_000277,IM_000277_Segmentation,6.762889050308878,10.73463597808736,-7.1414132619717705,190.02798353909455,127.91543209876544,89.4454732510288,7.813307660160412,15.99558994388118,23.71851627922719,22.485185185185184,20.746090534979427,3.69206991830346,0.1172720812961653,0.6065573770491789,0.9405940594059408,1.6486486486486496,0.37755102040816296,0.48469387755102183,0.6224489795918368
IM_000735,IM_000735_Segmentation,6.6925721853381415,-4.830510045829195,-19.10145154826005,163.38845553822154,120.69461778471138,101.25546021840874,27.70175669201659,31.89884977389616,27.098794188544144,29.539391575663032,28.356864274570984,6.505612657989218,0.1740873603248498,0.6065573770491797,0.9797979797979798,1.578947368421055,0.37755102040816335,0.4948979591836734,0.6122448979591832
IM_000065,IM_000065_Segmentation,5.95417782299302,9.724202245592807,-24.684026732802163,128.2052145708583,112.58699268130405,141.1234614105123,34.75640103532068,44.53108239428035,53.63587097410689,22.27540751829674,18.17951596806387,9.516750591157033,0.2827554892850324,0.5806451612903243,0.8846153846153847,1.3614457831325302,0.3673469387755116,0.4693877551020409,0.5765306122448977
IM_000619,IM_000619_Segmentation,4.856085781859616,2.561102863039816,-8.021798405628639,160.52762627460282,130.45482570547782,110.84728479962057,10.89424698596815,17.611137288084798,18.963912731988152,23.46241403841593,19.628408821437038,16.736768109413855,4.463878108818844,0.6198347107438006,0.9029126213592232,1.4810126582278482,0.3826530612244882,0.47448979591836704,0.5969387755102018
IM_000115,IM_000115_Segmentation,7.915432815137926,15.90565568531327,-10.916018425171204,225.28856530416147,178.86251755488212,119.71683051223295,15.122569275410395,26.667878009768877,37.33900486725926,21.623142878261515,18.36843077832804,0.8411003624435172,0.011589808632428042,0.5555555555555551,0.8490566037735845,1.4197530864197536,0.35714285714285626,0.4591836734693867,0.5867346938775522
